val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_ROUGE_L,time,seed,best_model_from
0.036741902598144,1,2.3497509956359863,0.0833333333329861,0.0677524573737913,0.0517392409228021,0.135043805325695,0.0624999999997395,0.0514616855993224,0.038502004869744,0.022368084602914,0.1051431661345143,Thu Jul 23 14:09:45 2026,9223,val
0.036741902598144,1,2.3497509956359863,0.0833333333329861,0.0677524573737913,0.0517392409228021,0.135043805325695,0.0624999999997395,0.0514616855993224,0.038502004869744,0.022368084602914,0.1051431661345143,Thu Jul 23 14:09:45 2026,9223,test
0.03674190259814405,1,2.3497509956359863,0.08333333333298612,0.06775245737379135,0.05173924092280215,0.135043805325695,0.06249999999973959,0.05146168559932241,0.03850200486974409,0.022368084602914003,0.10514316613451438,Thu Jul 23 14:15:34 2026,9223,val
0.03674190259814405,1,2.3497509956359863,0.08333333333298612,0.06775245737379135,0.05173924092280215,0.135043805325695,0.06249999999973959,0.05146168559932241,0.03850200486974409,0.022368084602914003,0.10514316613451438,Thu Jul 23 14:15:34 2026,9223,test
